"location_code","year","cause_name","metric","age","sex_name","mean"
"KIR",2005,"Tuberculosis","deaths","All Ages","Male",10.7
"KIR",2005,"Tuberculosis","deaths","All Ages","Female",11.2
"KIR",2005,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2005,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2005,"Diarrheal diseases","deaths","All Ages","Male",11.7
"KIR",2005,"Diarrheal diseases","deaths","All Ages","Female",15
"KIR",2005,"Lower respiratory infections","deaths","All Ages","Male",28.1
"KIR",2005,"Lower respiratory infections","deaths","All Ages","Female",25.6
"KIR",2006,"Tuberculosis","deaths","All Ages","Male",10.7
"KIR",2006,"Tuberculosis","deaths","All Ages","Female",10.8
"KIR",2006,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2006,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2006,"Diarrheal diseases","deaths","All Ages","Male",11.4
"KIR",2006,"Diarrheal diseases","deaths","All Ages","Female",14.6
"KIR",2006,"Lower respiratory infections","deaths","All Ages","Male",28.3
"KIR",2006,"Lower respiratory infections","deaths","All Ages","Female",25.6
"KIR",2007,"Tuberculosis","deaths","All Ages","Male",10.8
"KIR",2007,"Tuberculosis","deaths","All Ages","Female",10.5
"KIR",2007,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2007,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2007,"Diarrheal diseases","deaths","All Ages","Male",11.5
"KIR",2007,"Diarrheal diseases","deaths","All Ages","Female",14.4
"KIR",2007,"Lower respiratory infections","deaths","All Ages","Male",28.9
"KIR",2007,"Lower respiratory infections","deaths","All Ages","Female",26
"KIR",2008,"Tuberculosis","deaths","All Ages","Male",10.8
"KIR",2008,"Tuberculosis","deaths","All Ages","Female",10.2
"KIR",2008,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2008,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2008,"Diarrheal diseases","deaths","All Ages","Male",11.4
"KIR",2008,"Diarrheal diseases","deaths","All Ages","Female",14.1
"KIR",2008,"Lower respiratory infections","deaths","All Ages","Male",28.5
"KIR",2008,"Lower respiratory infections","deaths","All Ages","Female",25.6
"KIR",2009,"Tuberculosis","deaths","All Ages","Male",10.9
"KIR",2009,"Tuberculosis","deaths","All Ages","Female",10
"KIR",2009,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2009,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2009,"Diarrheal diseases","deaths","All Ages","Male",11.4
"KIR",2009,"Diarrheal diseases","deaths","All Ages","Female",14
"KIR",2009,"Lower respiratory infections","deaths","All Ages","Male",28.7
"KIR",2009,"Lower respiratory infections","deaths","All Ages","Female",25.8
"KIR",2010,"Tuberculosis","deaths","All Ages","Male",11
"KIR",2010,"Tuberculosis","deaths","All Ages","Female",9.9
"KIR",2010,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2010,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2010,"Diarrheal diseases","deaths","All Ages","Male",11.3
"KIR",2010,"Diarrheal diseases","deaths","All Ages","Female",13.9
"KIR",2010,"Lower respiratory infections","deaths","All Ages","Male",29
"KIR",2010,"Lower respiratory infections","deaths","All Ages","Female",25.9
"KIR",2011,"Tuberculosis","deaths","All Ages","Male",11.2
"KIR",2011,"Tuberculosis","deaths","All Ages","Female",9.8
"KIR",2011,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2011,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2011,"Diarrheal diseases","deaths","All Ages","Male",11.5
"KIR",2011,"Diarrheal diseases","deaths","All Ages","Female",14.1
"KIR",2011,"Lower respiratory infections","deaths","All Ages","Male",29.1
"KIR",2011,"Lower respiratory infections","deaths","All Ages","Female",25.8
"KIR",2012,"Tuberculosis","deaths","All Ages","Male",11.4
"KIR",2012,"Tuberculosis","deaths","All Ages","Female",9.8
"KIR",2012,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2012,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2012,"Diarrheal diseases","deaths","All Ages","Male",11.5
"KIR",2012,"Diarrheal diseases","deaths","All Ages","Female",14
"KIR",2012,"Lower respiratory infections","deaths","All Ages","Male",29.3
"KIR",2012,"Lower respiratory infections","deaths","All Ages","Female",25.9
"KIR",2013,"Tuberculosis","deaths","All Ages","Male",11.6
"KIR",2013,"Tuberculosis","deaths","All Ages","Female",9.7
"KIR",2013,"HIV/AIDS","deaths","All Ages","Male",0.2
"KIR",2013,"HIV/AIDS","deaths","All Ages","Female",0.1
"KIR",2013,"Diarrheal diseases","deaths","All Ages","Male",11.4
"KIR",2013,"Diarrheal diseases","deaths","All Ages","Female",14
"KIR",2013,"Lower respiratory infections","deaths","All Ages","Male",29.6
"KIR",2013,"Lower respiratory infections","deaths","All Ages","Female",26
"KIR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",621.8
"KIR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",700.8
"KIR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",1322.5
"KIR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",10.2
"KIR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",3.6
"KIR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",13.8
"KIR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",2398.8
"KIR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",2095.9
"KIR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",4494.7
"KIR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1694.7
"KIR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1535.7
"KIR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",3230.5
"KIR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",592.9
"KIR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",606.9
"KIR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",1199.9
"KIR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",10.6
"KIR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",4
"KIR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",14.6
"KIR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",1834.7
"KIR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",1554
"KIR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",3388.7
"KIR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1523.1
"KIR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1317.2
"KIR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",2840.3
"KIR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",396.9
"KIR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",397.9
"KIR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",794.8
"KIR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",9
"KIR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",2
"KIR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",11
"KIR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",938.4
"KIR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",858.7
"KIR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1797.1
"KIR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1635.7
"KIR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1365.3
"KIR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",3001.1
"KIR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",341.6
"KIR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",323.5
"KIR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",665.1
"KIR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",6.9
"KIR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",3.5
"KIR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",10.3
"KIR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",615.5
"KIR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",575.1
"KIR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1190.7
"KIR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1524.7
"KIR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1235.7
"KIR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",2760.3
"KIR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",332.4
"KIR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",270.3
"KIR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",602.7
"KIR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",6.8
"KIR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",3.6
"KIR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",10.4
"KIR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",576.5
"KIR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",514.5
"KIR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1091
"KIR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1487.1
"KIR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1168.1
"KIR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",2655.1
"KIR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",341.3
"KIR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",260.8
"KIR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",602.1
"KIR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",8.1
"KIR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",3.9
"KIR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",12
"KIR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",540.1
"KIR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",470.4
"KIR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1010.5
"KIR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",1443.2
"KIR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",1098.9
"KIR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",2542.1
"KOR",1990,"Tuberculosis","deaths","All Ages","Male",5203.2
"KOR",1990,"Tuberculosis","deaths","All Ages","Female",2464.5
"KOR",1990,"HIV/AIDS","deaths","All Ages","Male",33.8
"KOR",1990,"HIV/AIDS","deaths","All Ages","Female",5.1
"KOR",1990,"Diarrheal diseases","deaths","All Ages","Male",458.3
"KOR",1990,"Diarrheal diseases","deaths","All Ages","Female",682.7
"KOR",1990,"Lower respiratory infections","deaths","All Ages","Male",2916.6
"KOR",1990,"Lower respiratory infections","deaths","All Ages","Female",3238.4
"KOR",1990,"Malaria","deaths","All Ages","Male",7.6
"KOR",1990,"Malaria","deaths","All Ages","Female",5.1
"KOR",1991,"Tuberculosis","deaths","All Ages","Male",4880.7
"KOR",1991,"Tuberculosis","deaths","All Ages","Female",2300.1
"KOR",1991,"HIV/AIDS","deaths","All Ages","Male",40.1
"KOR",1991,"HIV/AIDS","deaths","All Ages","Female",6.7
"KOR",1991,"Diarrheal diseases","deaths","All Ages","Male",403.9
"KOR",1991,"Diarrheal diseases","deaths","All Ages","Female",610.1
"KOR",1991,"Lower respiratory infections","deaths","All Ages","Male",2690.8
"KOR",1991,"Lower respiratory infections","deaths","All Ages","Female",2997.5
"KOR",1991,"Malaria","deaths","All Ages","Male",6.5
"KOR",1991,"Malaria","deaths","All Ages","Female",4.4
"KOR",1992,"Tuberculosis","deaths","All Ages","Male",4525
"KOR",1992,"Tuberculosis","deaths","All Ages","Female",2152
"KOR",1992,"HIV/AIDS","deaths","All Ages","Male",46.5
"KOR",1992,"HIV/AIDS","deaths","All Ages","Female",8.5
"KOR",1992,"Diarrheal diseases","deaths","All Ages","Male",350.4
"KOR",1992,"Diarrheal diseases","deaths","All Ages","Female",536.4
"KOR",1992,"Lower respiratory infections","deaths","All Ages","Male",2492.1
"KOR",1992,"Lower respiratory infections","deaths","All Ages","Female",2761.4
"KOR",1992,"Malaria","deaths","All Ages","Male",5.5
"KOR",1992,"Malaria","deaths","All Ages","Female",3.8
"KOR",1993,"Tuberculosis","deaths","All Ages","Male",4224.9
"KOR",1993,"Tuberculosis","deaths","All Ages","Female",2029.3
"KOR",1993,"HIV/AIDS","deaths","All Ages","Male",52.6
"KOR",1993,"HIV/AIDS","deaths","All Ages","Female",10.5
"KOR",1993,"Diarrheal diseases","deaths","All Ages","Male",303.6
"KOR",1993,"Diarrheal diseases","deaths","All Ages","Female",466.6
"KOR",1993,"Lower respiratory infections","deaths","All Ages","Male",2405.1
"KOR",1993,"Lower respiratory infections","deaths","All Ages","Female",2558.7
"KOR",1993,"Malaria","deaths","All Ages","Male",4.7
"KOR",1993,"Malaria","deaths","All Ages","Female",3.3
"KOR",1994,"Tuberculosis","deaths","All Ages","Male",4017.5
"KOR",1994,"Tuberculosis","deaths","All Ages","Female",1925.9
"KOR",1994,"HIV/AIDS","deaths","All Ages","Male",58.1
"KOR",1994,"HIV/AIDS","deaths","All Ages","Female",12.5
"KOR",1994,"Diarrheal diseases","deaths","All Ages","Male",261.1
"KOR",1994,"Diarrheal diseases","deaths","All Ages","Female",398.8
"KOR",1994,"Lower respiratory infections","deaths","All Ages","Male",2252.5
"KOR",1994,"Lower respiratory infections","deaths","All Ages","Female",2393.6
"KOR",1994,"Malaria","deaths","All Ages","Male",4
"KOR",1994,"Malaria","deaths","All Ages","Female",2.8
"KOR",1995,"Tuberculosis","deaths","All Ages","Male",3827.2
"KOR",1995,"Tuberculosis","deaths","All Ages","Female",1826.4
"KOR",1995,"HIV/AIDS","deaths","All Ages","Male",62.7
"KOR",1995,"HIV/AIDS","deaths","All Ages","Female",14.6
"KOR",1995,"Diarrheal diseases","deaths","All Ages","Male",221.7
"KOR",1995,"Diarrheal diseases","deaths","All Ages","Female",337.1
"KOR",1995,"Lower respiratory infections","deaths","All Ages","Male",2246
"KOR",1995,"Lower respiratory infections","deaths","All Ages","Female",2277.3
"KOR",1995,"Malaria","deaths","All Ages","Male",3.4
"KOR",1995,"Malaria","deaths","All Ages","Female",2.5
"KOR",1996,"Tuberculosis","deaths","All Ages","Male",3616.4
"KOR",1996,"Tuberculosis","deaths","All Ages","Female",1751.1
"KOR",1996,"HIV/AIDS","deaths","All Ages","Male",61.7
"KOR",1996,"HIV/AIDS","deaths","All Ages","Female",15.5
"KOR",1996,"Diarrheal diseases","deaths","All Ages","Male",187.7
"KOR",1996,"Diarrheal diseases","deaths","All Ages","Female",282.2
"KOR",1996,"Lower respiratory infections","deaths","All Ages","Male",2206.9
"KOR",1996,"Lower respiratory infections","deaths","All Ages","Female",2197.2
"KOR",1996,"Malaria","deaths","All Ages","Male",2.9
"KOR",1996,"Malaria","deaths","All Ages","Female",2.1
"KOR",1997,"Tuberculosis","deaths","All Ages","Male",3444.8
"KOR",1997,"Tuberculosis","deaths","All Ages","Female",1685
"KOR",1997,"HIV/AIDS","deaths","All Ages","Male",54.7
"KOR",1997,"HIV/AIDS","deaths","All Ages","Female",14.4
"KOR",1997,"Diarrheal diseases","deaths","All Ages","Male",162.2
"KOR",1997,"Diarrheal diseases","deaths","All Ages","Female",239.2
"KOR",1997,"Lower respiratory infections","deaths","All Ages","Male",2298.8
"KOR",1997,"Lower respiratory infections","deaths","All Ages","Female",2179.8
"KOR",1997,"Malaria","deaths","All Ages","Male",2.5
"KOR",1997,"Malaria","deaths","All Ages","Female",1.8
"KOR",1998,"Tuberculosis","deaths","All Ages","Male",3345.3
"KOR",1998,"Tuberculosis","deaths","All Ages","Female",1652.3
"KOR",1998,"HIV/AIDS","deaths","All Ages","Male",25.1
"KOR",1998,"HIV/AIDS","deaths","All Ages","Female",7.7
"KOR",1998,"Diarrheal diseases","deaths","All Ages","Male",146.5
"KOR",1998,"Diarrheal diseases","deaths","All Ages","Female",212.8
"KOR",1998,"Lower respiratory infections","deaths","All Ages","Male",2384.7
"KOR",1998,"Lower respiratory infections","deaths","All Ages","Female",2238.1
"KOR",1998,"Malaria","deaths","All Ages","Male",2.1
"KOR",1998,"Malaria","deaths","All Ages","Female",1.6
"KOR",1999,"Tuberculosis","deaths","All Ages","Male",3202.4
"KOR",1999,"Tuberculosis","deaths","All Ages","Female",1599.4
"KOR",1999,"HIV/AIDS","deaths","All Ages","Male",23.6
"KOR",1999,"HIV/AIDS","deaths","All Ages","Female",7.9
"KOR",1999,"Diarrheal diseases","deaths","All Ages","Male",133.9
"KOR",1999,"Diarrheal diseases","deaths","All Ages","Female",193.1
"KOR",1999,"Lower respiratory infections","deaths","All Ages","Male",2476.9
"KOR",1999,"Lower respiratory infections","deaths","All Ages","Female",2321.2
"KOR",1999,"Malaria","deaths","All Ages","Male",1.8
"KOR",1999,"Malaria","deaths","All Ages","Female",1.4
"KOR",2000,"Tuberculosis","deaths","All Ages","Male",3067.8
"KOR",2000,"Tuberculosis","deaths","All Ages","Female",1567.7
"KOR",2000,"HIV/AIDS","deaths","All Ages","Male",23.9
"KOR",2000,"HIV/AIDS","deaths","All Ages","Female",8.2
"KOR",2000,"Diarrheal diseases","deaths","All Ages","Male",123.5
"KOR",2000,"Diarrheal diseases","deaths","All Ages","Female",179.2
"KOR",2000,"Lower respiratory infections","deaths","All Ages","Male",2538.6
"KOR",2000,"Lower respiratory infections","deaths","All Ages","Female",2427.3
"KOR",2000,"Malaria","deaths","All Ages","Male",1.5
"KOR",2000,"Malaria","deaths","All Ages","Female",1.2
"KOR",2001,"Tuberculosis","deaths","All Ages","Male",2927.6
"KOR",2001,"Tuberculosis","deaths","All Ages","Female",1516.2
"KOR",2001,"HIV/AIDS","deaths","All Ages","Male",28.8
"KOR",2001,"HIV/AIDS","deaths","All Ages","Female",11
"KOR",2001,"Diarrheal diseases","deaths","All Ages","Male",114.4
"KOR",2001,"Diarrheal diseases","deaths","All Ages","Female",168.5
"KOR",2001,"Lower respiratory infections","deaths","All Ages","Male",2533.8
"KOR",2001,"Lower respiratory infections","deaths","All Ages","Female",2521.2
"KOR",2001,"Malaria","deaths","All Ages","Male",1.3
"KOR",2001,"Malaria","deaths","All Ages","Female",1
"KOR",2002,"Tuberculosis","deaths","All Ages","Male",2774
"KOR",2002,"Tuberculosis","deaths","All Ages","Female",1472.7
"KOR",2002,"HIV/AIDS","deaths","All Ages","Male",34.6
"KOR",2002,"HIV/AIDS","deaths","All Ages","Female",14.4
"KOR",2002,"Diarrheal diseases","deaths","All Ages","Male",107.8
"KOR",2002,"Diarrheal diseases","deaths","All Ages","Female",162.3
"KOR",2002,"Lower respiratory infections","deaths","All Ages","Male",2649.9
"KOR",2002,"Lower respiratory infections","deaths","All Ages","Female",2646.8
"KOR",2002,"Malaria","deaths","All Ages","Male",1.1
"KOR",2002,"Malaria","deaths","All Ages","Female",0.9
"KOR",2003,"Tuberculosis","deaths","All Ages","Male",2687.9
"KOR",2003,"Tuberculosis","deaths","All Ages","Female",1471.4
"KOR",2003,"HIV/AIDS","deaths","All Ages","Male",40.6
"KOR",2003,"HIV/AIDS","deaths","All Ages","Female",17.9
"KOR",2003,"Diarrheal diseases","deaths","All Ages","Male",104.4
